L105Cap.lean:11355	theorem entry2_block_take	theorem entry2_block_take {Q : TrioSeq} {d e n j x : ℕ} (hx : x < j + 1) : entry ((Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (j + 1)) 2 x = entry (Q.take (j + 1)) 2 x	
L105Cap.lean:11365	theorem block_blockParent_row2'	theorem block_blockParent_row2' {Q : TrioSeq} {d e n j : ℕ} (hj : j < Q.length) (hloc : hasParent (Q.take (j + 1)) 2 j) : hasParent ((Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (j + 1)) 2 j	**`Q` の中で行 2 の親を持てば、ブロックの中でも持つ**（§154 の一般化）。
L105Cap.lean:11387	theorem block_blockParent_all'	theorem block_blockParent_all' {Q : TrioSeq} {d e n j : ℕ} (hj : j < Q.length) (hj1 : 0 < j) (hr0 : ∀ l, 0 < l → l < Q.length → entry Q 0 0 < entry Q 0 l) (hnb : ∀ l, 0 < l → l < Q.length → entry Q 1 0 < entry Q 1 l) (h2 : 0 < entry Q 2 j → hasParent (Q.take (j + 1)) 2 j) : hasParent ((Lift1 (shiftr	**★★★★★★★ §154 の一般化**: `entry Q 2 0 = 0` の代わりに 「行 2 が正なら `Q` の中で行 2 の親を持つ」を仮定する。
L105Cap.lean:11463	theorem mTowerClosed_of_snocStepSameBlock	theorem mTowerClosed_of_snocStepSameBlock {u : ℕ} {Q : TrioSeq} {d e : ℕ} (hr0 : ∀ l, 0 < l → l < Q.length → entry Q 0 0 < entry Q 0 l) (hnb : ∀ l, 0 < l → l < Q.length → entry Q 1 0 < entry Q 1 l) (hz0 : entry Q 2 0 = 0) (hstep : ∀ (n j : ℕ), j < Q.length → (0 < j → n * Q.length ≤	
L105Cap.lean:11592	theorem block_blockParent_all_cone	theorem block_blockParent_all_cone {Q : TrioSeq} {d e n j : ℕ} (hj : j < Q.length) (hj1 : 0 < j) (hr0 : ∀ l, 0 < l → l < Q.length → entry Q 0 0 < entry Q 0 l) (hcone : le1 Q 0 j) (h2 : 0 < entry Q 2 j → hasParent (Q.take (j + 1)) 2 j) : hasParent ((Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (j + 1))	**錐の中の列は、行 2 の局所条件だけでブロック内に親を持つ**（`hnb` 不要）。
L105Cap.lean:11620	theorem mTowerClosed_of_snocStepCone	theorem mTowerClosed_of_snocStepCone {u : ℕ} {Q : TrioSeq} {d e : ℕ} (hr0 : ∀ l, 0 < l → l < Q.length → entry Q 0 0 < entry Q 0 l) (hz0 : entry Q 2 0 = 0) (hstep : ∀ (n j : ℕ), j < Q.length → (hasParent (mTower Q d e n ++ (Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (j + 1)) (srow (mTower Q d e n ++ 	**★★★★★★★ 核の最終形**: `hnb` なし。**錐の中の列については「親は同じブロック」が無料**。
L105Cap.lean:11752	theorem le1_drop_take	theorem le1_drop_take {M : TrioSeq} {j0 Lb i : ℕ} (hL : j0 + Lb ≤ M.length) (hi : i < Lb) : le1 ((M.drop j0).take Lb) 0 i ↔ le1 M j0 (j0 + i)	
L105Cap.lean:11765	theorem gcopy_eq_lift_gen	theorem gcopy_eq_lift_gen {M : TrioSeq} {j0 Lb d0 d1 k : ℕ} (hL : j0 + Lb ≤ M.length) : gcopy M j0 Lb d0 d1 k = Lift1 (shiftr01 (d0 * k) 0 ((M.drop j0).take Lb)) (d1 * k)	
L105Cap.lean:11806	theorem gexp_eq_take_append_mTower	theorem gexp_eq_take_append_mTower {M : TrioSeq} {j0 Lb d0 d1 n : ℕ} (hL : j0 + Lb ≤ M.length) : gexp M j0 Lb d0 d1 n = M.take j0 ++ mTower ((M.drop j0).take Lb) d0 d1 n	**★★★★★★★ `gexp` の `j0 > 0` 版**（前提は `j0 + Lb ≤ M.length` だけ）。
L105Cap.lean:11834	theorem prefixTowerClosed_of_snocStep	theorem prefixTowerClosed_of_snocStep {u : ℕ} {A Q : TrioSeq} {d e : ℕ} (hA : A ∈ W u) (hstep : ∀ (n j : ℕ), j < Q.length → A ++ mTower Q d e n ++ (Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take j ∈ W u → A ++ mTower Q d e n ++ (Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (j + 1) ∈ W u) : ∀ n, A ++ mTowe	**★★★★★★★ `gexp` の `j0 > 0` 版**（前提は `j0 + Lb ≤ M.length` だけ）。 theorem gexp_eq_take_append_mTower {M : TrioSeq} {j0 Lb d0 d1 n : ℕ} (hL : j0 + Lb ≤ M.length) : gexp M j0 Lb d0 d1 n = M.take j0 ++ mTower ((M.drop j0).take Lb) d0 d1 n := by unfold gexp gcopies mTower congr 1 exact List.flatMap_congr (fun k _ => gcopy_eq_lift_gen hL) /-! ### 165.1 ⟹ 何が開くか §138 `snocStep_oper_prefix` … `T_{j+1}⟦m⟧ = T_
L105Cap.lean:11859	theorem prefixTowerClosed_of_snocStepPar	theorem prefixTowerClosed_of_snocStepPar {u : ℕ} {A Q : TrioSeq} {d e : ℕ} (hA : A ∈ W u) (hstep : ∀ (n j : ℕ), j < Q.length → (hasParent (A ++ mTower Q d e n ++ (Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (j + 1)) (srow (A ++ mTower Q d e n	**接頭辞つき版の §139**: 孤児は `snoc_orphan_W` が片づけるので、 核は「足す列が親を持つ」場合だけ。
L105Cap.lean:11915	theorem prefixSnocStep_parent_sameBlock	theorem prefixSnocStep_parent_sameBlock {A Q : TrioSeq} {d e n j i : ℕ} (hj : j < Q.length) (hloc : hasParent ((Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (j + 1)) i j) (hp : hasParent (A ++ mTower Q d e n ++ (Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (j + 1)) i ((A ++ mTower Q d e n	
L105Cap.lean:11940	theorem prefixTowerClosed_of_snocStepCone	theorem prefixTowerClosed_of_snocStepCone {u : ℕ} {A Q : TrioSeq} {d e : ℕ} (hA : A ∈ W u) (hr0 : ∀ l, 0 < l → l < Q.length → entry Q 0 0 < entry Q 0 l) (hz0 : entry Q 2 0 = 0) (hstep : ∀ (n j : ℕ), j < Q.length → (hasParent (A ++ mTower Q d e n	**★★★★★★★ 接頭辞つき版の核**: `le1 Q 0 j` の列では「親は同じコピー」が無料。
L105Cap.lean:12027	theorem prefixTowerClosed_of_snocStepStrong	theorem prefixTowerClosed_of_snocStepStrong {u : ℕ} {A Q : TrioSeq} {d e : ℕ} (hA : A ∈ W u) (hstep : ∀ (n j : ℕ), j < Q.length → (∀ j', j' ≤ j → A ++ mTower Q d e n ++ (Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take j' ∈ W u) →	
L105Cap.lean:12118	theorem prefixTowerClosed_final	theorem prefixTowerClosed_final {u : ℕ} {A Q : TrioSeq} {d e : ℕ} (hA : A ∈ W u) (hr0 : ∀ l, 0 < l → l < Q.length → entry Q 0 0 < entry Q 0 l) (hz0 : entry Q 2 0 = 0) (hstep : ∀ (n j : ℕ), j < Q.length → (0 < j → le1 Q 0 j →	**★★★★★★★ 前提 `h2` を列ごとに移した最終形**（`entry Q 2 0 = 0` を含意しません）。
L105Cap.lean:12190	theorem window_root_shallow	theorem window_root_shallow {M : TrioSeq} {j0 Lb : ℕ} (hL : j0 + Lb ≤ M.length) (hup : ∀ l, j0 < l → l ≤ j0 + Lb → entry M 0 j0 < entry M 0 l) : ∀ l, 0 < l → l < ((M.drop j0).take Lb).length → entry ((M.drop j0).take Lb) 0 0 < entry ((M.drop j0).take Lb) 0 l	
L105Cap.lean:12276	theorem block_blockParent_row1_outcone	theorem block_blockParent_row1_outcone {Q : TrioSeq} {d e n j : ℕ} (hj : j < Q.length) (hr0 : ∀ l, 0 < l → l < Q.length → entry Q 0 0 < entry Q 0 l) (hout : ¬ le1 Q 0 j) (hhigh : entry Q 1 0 < entry Q 1 j) : hasParent ((Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (j + 1)) 1 j	
L105Cap.lean:12353	theorem block_hasParent_row2_iff	theorem block_hasParent_row2_iff {Q : TrioSeq} {d e n j : ℕ} (hj : j < Q.length) : hasParent ((Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (j + 1)) 2 j ↔ hasParent (Q.take (j + 1)) 2 j	
L105Cap.lean:12483	theorem shiftr01_mTower	theorem shiftr01_mTower (c : ℕ) (V : TrioSeq) (d e m : ℕ) : shiftr01 c 0 (mTower V d e m) = mTower (shiftr01 c 0 V) d e m	
L105Cap.lean:12567	theorem nextrel1_block_sameBlock	theorem nextrel1_block_sameBlock {A Q : TrioSeq} {d e n q y : ℕ} (hloc : hasParent ((Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (q + 1)) 1 q) (hnr : nextrel1 (A ++ mTower Q d e n ++ (Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (q + 1)) y ((A ++ mTower Q d e n).length + q)) : (A ++ mTower Q d e n).len	
L105Cap.lean:12584	theorem nextrel1_block_sameBlock_cone	theorem nextrel1_block_sameBlock_cone {A Q : TrioSeq} {d e n q y : ℕ} (hq : q < Q.length) (hq1 : 0 < q) (hr0 : ∀ l, 0 < l → l < Q.length → entry Q 0 0 < entry Q 0 l) (hcone : le1 Q 0 q) (hnr : nextrel1 (A ++ mTower Q d e n ++ (Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (q + 1)) y	**錐の中の列**（`q ≥ 1`）… 行 1 の 1 歩はブロックを出ない。
L105Cap.lean:12596	theorem nextrel1_block_sameBlock_out	theorem nextrel1_block_sameBlock_out {A Q : TrioSeq} {d e n q y : ℕ} (hq : q < Q.length) (hr0 : ∀ l, 0 < l → l < Q.length → entry Q 0 0 < entry Q 0 l) (hout : ¬ le1 Q 0 q) (hhigh : entry Q 1 0 < entry Q 1 q) (hnr : nextrel1 (A ++ mTower Q d e n ++ (Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (q + 1))	**錐の外で行 1 が根より上の列** … 同じく、行 1 の 1 歩はブロックを出ない。
L105Cap.lean:12727	theorem le1_chain_in_block	theorem le1_chain_in_block {A Q : TrioSeq} {d e n : ℕ} (hr0 : ∀ l, 0 < l → l < Q.length → entry Q 0 0 < entry Q 0 l) (hhigh : ∀ q, 0 < q → q < Q.length → ¬ le1 Q 0 q → entry Q 1 0 < entry Q 1 q) : ∀ j, j < Q.length → ¬ le1 Q 0 j → ∀ y, Relation.ReflTransGen (nextrel1 (A ++ mTower Q d e n	
L105Cap.lean:13093	theorem snocStep_oper_tower	theorem snocStep_oper_tower {Q : TrioSeq} {d e n j p m : ℕ} (hj : j < Q.length) (hpj : p < j) (hz : ¬ (entry (mTower Q d e n ++ (Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (j + 1)) 0 ((mTower Q d e n ++ (Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (j + 1)).length - 1) = 0 ∧	
L105Cap.lean:13400	theorem window_lt_of_parent_in_block	theorem window_lt_of_parent_in_block {Q : TrioSeq} {d e n j par : ℕ} (hj : j < Q.length) (hpar : n * Q.length ≤ par) : (mTower Q d e n ++ (Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (j + 1)).length - 1 - par < Q.length	
L105Cap.lean:13415	theorem parent_lt_of_window_ge	theorem parent_lt_of_window_ge {Q : TrioSeq} {d e n j par : ℕ} (hj : j < Q.length) (hw : Q.length ≤ (mTower Q d e n ++ (Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take (j + 1)).length - 1 - par) : par < n * Q.length	**対偶**: 窓が `|Q|` 以上なら、親は**前のブロック**（＝ 復活）。
L105Cap.lean:13613	theorem nextrel1_j0_src_ge_prev_block	theorem nextrel1_j0_src_ge_prev_block {Q : TrioSeq} {d e n a : ℕ} (hd : 0 < d) (he : 0 < e) (hQ : 0 < Q.length) (hn : 0 < n) (hr0 : ∀ l, 0 < l → l < Q.length → entry Q 0 0 < entry Q 0 l) (hnr : nextrel1 (mTower Q d e n ++ (Lift1 (shiftr01 (d * n) 0 Q) (e * n)).take 1) a (n * Q.length)) : (n - 1) * Q	
L105Cap.lean:13788	def rankDE	def rankDE (d e : ℕ) : ℕ	**`rank(d,e) = (0<d) + (0<e) ∈ {0,1,2}`**（R2 の測度の第 2 成分）。
L105Cap.lean:13790	theorem rankDE_le_two	theorem rankDE_le_two (d e : ℕ) : rankDE d e ≤ 2	
L105Cap.lean:13795	theorem rankDE_oper_le_one	theorem rankDE_oper_le_one {M : TrioSeq} {j0 : ℕ} (h : srow M (M.length - 1) ≤ 1) : rankDE (if 0 < srow M (M.length - 1) then entry M 0 (M.length - 1) - entry M 0 j0 else 0) (if 1 < srow M (M.length - 1) then entry M 1 (M.length - 1) - entry M 1 j0 else 0) ≤ 1	**`rank(d,e) = (0<d) + (0<e) ∈ {0,1,2}`**（R2 の測度の第 2 成分）。 def rankDE (d e : ℕ) : ℕ := (if 0 < d then 1 else 0) + (if 0 < e then 1 else 0) theorem rankDE_le_two (d e : ℕ) : rankDE d e ≤ 2 := by unfold rankDE; split_ifs <;> omega /-! ### 198.1 `oper` の `d0` / `d1` は `srow` で決まる（`Trio.lean:107-108` を開くだけ）
L105Cap.lean:13805	theorem rankDE_oper_eq_zero	theorem rankDE_oper_eq_zero {M : TrioSeq} {j0 : ℕ} (h : srow M (M.length - 1) = 0) : rankDE (if 0 < srow M (M.length - 1) then entry M 0 (M.length - 1) - entry M 0 j0 else 0) (if 1 < srow M (M.length - 1) then entry M 1 (M.length - 1) - entry M 1 j0 else 0) = 0	
L105Cap.lean:13821	theorem mTower_entry2_root	theorem mTower_entry2_root {Q : TrioSeq} {d e n k : ℕ} (hk : k < n) (hQ : 0 < Q.length) : entry (mTower Q d e n) 2 (k * Q.length) = entry Q 2 0	**`rank(d,e) = (0<d) + (0<e) ∈ {0,1,2}`**（R2 の測度の第 2 成分）。 def rankDE (d e : ℕ) : ℕ := (if 0 < d then 1 else 0) + (if 0 < e then 1 else 0) theorem rankDE_le_two (d e : ℕ) : rankDE d e ≤ 2 := by unfold rankDE; split_ifs <;> omega /-! ### 198.1 `oper` の `d0` / `d1` は `srow` で決まる（`Trio.lean:107-108` を開くだけ） theorem rankDE_oper_le_one {M : TrioSeq} {j0 : ℕ} (h : srow M (M.length - 1) ≤ 1) : rankDE (if 0
L105Cap.lean:13831	theorem not_nextrel2_blockRoots	theorem not_nextrel2_blockRoots {Q : TrioSeq} {d e n k m : ℕ} (hk : k < n) (hm : m < n) (hQ : 0 < Q.length) : ¬ nextrel2 (mTower Q d e n) (k * Q.length) (m * Q.length)	**★ ブロック根どうしは行 2 で親子になれない。**
L105Cap.lean:13856	theorem d_pos_of_nextrel0_blockRoots	theorem d_pos_of_nextrel0_blockRoots {Q : TrioSeq} {d e n k m : ℕ} (hk : k < n) (hm : m < n) (hQ : 0 < Q.length) (h : nextrel0 (mTower Q d e n) (k * Q.length) (m * Q.length)) : 0 < d	**★ ブロック根どうしは行 2 で親子になれない。** theorem not_nextrel2_blockRoots {Q : TrioSeq} {d e n k m : ℕ} (hk : k < n) (hm : m < n) (hQ : 0 < Q.length) : ¬ nextrel2 (mTower Q d e n) (k * Q.length) (m * Q.length) := by intro h have hlt := h.2.2.2.1 rw [mTower_entry2_root hk hQ, mTower_entry2_root hm hQ] at hlt omega /-! ### 198.3 ⟹ R2 の 6 行のうち 2 つが Lean になりました ✅ **行 2 は決して親になれない** … `not_nextrel2_blockRoots`（上） ✅
L105Cap.lean:13866	theorem e_pos_of_nextrel1_blockRoots	theorem e_pos_of_nextrel1_blockRoots {Q : TrioSeq} {d e n k m : ℕ} (hk : k < n) (hm : m < n) (hQ : 0 < Q.length) (h : nextrel1 (mTower Q d e n) (k * Q.length) (m * Q.length)) : 0 < e	
L106.lean:55	theorem rankDE_oper_lt	theorem rankDE_oper_lt {M : TrioSeq} {j0 d e : ℕ} (hle : srow M (M.length - 1) ≤ 1) (hdd : entry M 0 (M.length - 1) - entry M 0 j0 = d) (h1 : srow M (M.length - 1) = 1 → 0 < e) (h0 : srow M (M.length - 1) = 0 → 0 < d) : rankDE	**★★★★★★★ `rank` は非減少の段で真に減る。** 前提を逐語で: `hle` … 足す列の `srow` が `1` 以下（`not_nextrel2_blockRoots` から出る） `hdd` … 親と的の行 0 の差が `d`（ブロック根どうしなら `mTower_entry0_root` から） `h1` … `srow = 1` なら `0 < e`（`e_pos_of_nextrel1_blockRoots` から） `h0` … `srow = 0` なら `0 < d`（`d_pos_of_nextrel0_blockRoots` から） 結論は **`oper` が作る `(d', e')` の `rankDE` が、もとの `(d, e)` のそれより真に小さい**。
L10Tie.lean:64	theorem entry_root_ST_TS	theorem entry_root_ST_TS {M : TrioSeq} (h : ST_TS M) (i : ℕ) : entry M i 0 = 0	**標準形の根は 3 行とも 0。** `oper_take_prefix`（コピー 0 はずれない）から。
L10Tie.lean:82	theorem entry1_root_ST_TS	theorem entry1_root_ST_TS {M : TrioSeq} (h : ST_TS M) : entry M 1 0 = 0	
L10Tie.lean:94	theorem coneV_root_false_ST_TS	theorem coneV_root_false_ST_TS {M : TrioSeq} (h : ST_TS M) : ¬ coneV M (entry M 1 0 - 1) 0	**系: 標準形では `TieFree` の前提 `coneV` が根で落ちる。** `coneV M (entry M 1 0 - 1) j = coneV M 0 j` は「`j` の行 0 祖先が全部行 1 で 正」を要求する。根は行 1 が 0 なので、根が `j` の行 0 祖先であるかぎり前提は偽。 とくに `j = 0` では（`ReflTransGen` は反射的なので）つねに偽。 ⟹ **全体の標準形について `TieFree` を測っても中身は無い。** `Wtower2.liftStage_of_tieFree` が `1 ≤ entry X 1 0` を要求しているのは まさにこのため。
L10Tie.lean:119	def MaskMatch	def MaskMatch (X : TrioSeq) : Prop	ある閾値で `coneV` の錐と `le1` の錐が一致する（`mlift_mem_W` の `v` は自由）。
L10Tie.lean:128	theorem maskMatch_iff_tieFree	theorem maskMatch_iff_tieFree {X : TrioSeq} (hv : 1 ≤ entry X 1 0) (hne : 0 < X.length) : MaskMatch X ↔ TieFree X	**閾値を自由にしても `TieFree` と同じ。** `le1 X 0 0` は反射的に真なので、一致する閾値 `v` は `coneV X v 0` を満たさねば ならず、根が自分の行 0 祖先だから `v < entry X 1 0`、つまり `v ≤ v0 - 1`。 `coneV` は `v` について反単調なので `coneV (v0-1) ⊆ coneV v = le1`。 逆包含は `coneV_of_le1`（無条件）。よって `coneV (v0-1) = le1`、すなわち `TieFree`。
L11Fam.lean:70	def SliftMatch	def SliftMatch (X : TrioSeq) (d : ℕ) : Prop	`Lift1 X d` が**証明ずみの**階段リフト（`Cgraft.slift`）で表せる。 `Wslift.slift_mem_W_tight` が扱えるリフトはすべてこの形である。
L11Fam.lean:74	theorem sliftMatch_of_tieFree	theorem sliftMatch_of_tieFree {X : TrioSeq} {d : ℕ} (hv : 1 ≤ entry X 1 0) (h : TieFree X) : SliftMatch X d	**`TieFree` は十分**（既知 `Lift1_eq_mlift_of_tieFree` の言い換え）。
L11Fam.lean:87	theorem tieFree_of_sliftMatch	theorem tieFree_of_sliftMatch {X : TrioSeq} {d : ℕ} (hpos : 0 < X.length) (hd : 1 ≤ d) (hv : 1 ≤ entry X 1 0) (h : SliftMatch X d) : TieFree X	**★ `TieFree` は必要でもある。** 根 `0` は自分の行 1 錐に入っている（`le1_refl`）ので、階段は根の `amin` （= `entry X 1 0`）でちょうど `d` だけ持ち上げねばならない。`Stair.step` は `φ m - m` の単調性を課すので、`amin` が根以上の列（＝ `coneV` の中）でも 持ち上げ量は `d` 以上になる。したがって `coneV` の中の列は `Lift1` でも 持ち上がる、すなわち `le1` 錐に入る。
L11Fam.lean:111	theorem sliftMatch_iff_tieFree	theorem sliftMatch_iff_tieFree {X : TrioSeq} {d : ℕ} (hpos : 0 < X.length) (hd : 1 ≤ d) (hv : 1 ≤ entry X 1 0) : SliftMatch X d ↔ TieFree X	**★★ 証明ずみのリフト言語の中では `TieFree` がちょうどの条件。** 弱めることはできない。
L14Read.lean:94	def survivors	def survivors : TrioSeq → Bool → ℕ × ℕ → TrioSeq | [], _, _ => [] | p :: r, first, plev => if first = true ∧ (p.2.1, p.2.2) = plev ∧ r.headI = ((p.1 + 1, p.2.1 + 1, p.2.2) : ℕ × ℕ × ℕ) then survivors r true plev	`readD` の 3 行版の「影を捨てる」段。生き残った柱を**元の順**で返す。
L14Read.lean:118	def climb	def climb (B : TrioSeq) (y : ℕ) (pf : ℕ → Option ℕ) (x : ℕ) : ℕ → Option ℕ → Option ℕ | 0, _ => none | _, none => none | (f + 1), some q => if entry B y q < entry B y x then some q else climb B y pf x f (pf q)	行 `y` の親をたどる補助（燃料つき）。
L14Read.lean:126	def parB	def parB (B : TrioSeq) : ℕ → ℕ → Option ℕ | 0, x => ((List.range x).reverse).find? (fun p => decide (entry B 0 p < entry B 0 x)) | (y + 1), x => climb B (y + 1) (parB B y) x x (parB B y x) /-- 行 `y` の木での順位（燃料つき）。 -/	行 `y` の親（`Trio.parent` の計算できる版）。
L14Read.lean:132	def rankB	def rankB (B : TrioSeq) (y : ℕ) : ℕ → ℕ → ℕ | 0, _ => 0 | (f + 1), j => match parB B y j with | none => 0 | some q => rankB B y f q + 1	行 `y` の木での順位（燃料つき）。
L14Read.lean:139	def rankify	def rankify (B : TrioSeq) : TrioSeq	各行の値を「その行の木での順位」に置き換える。BMS 標準形の上では恒等。
L14Read.lean:145	def readMat	def readMat (B : TrioSeq) : TrioSeq	DBMS の行列を BMS の行列として読み戻す。
L14Read.lean:148	def read3	def read3 (B : TrioSeq) : Three	**DBMS の読み**。`ReadT3` の `read3` の候補。
L14Read.lean:153	def dok	def dok (B : TrioSeq) : Prop	**像の作法**（`ImgDokT3` の `dok` の候補）。`blockok 0` に加えて 「影を捨てて順位に直したものが BMS 標準形である」ことを要求する。 ⚠ §4 のとおり `conv3` の像はこれを 2.1% で満たさない。
L47W.lean:40	theorem W3	theorem W3 {u : ℕ} {M : TrioSeq} (hM : M ∈ W u) (hlen : 2 ≤ M.length) : (∀ n : ℕ, 1 ≤ n → M⟦n⟧ ∈ W u) ∨ M.dropLast ∈ W u	**(W3) `W` の除去則**（R1-NOTES の (W3)。Lean に無かった）。 `M ∈ W u` かつ `2 ≤ |M|` なら、節 1 は潰れるので節 2 か節 3。 節 3 のときは `z := []` を代入して `M.dropLast ∈ W u` を得る。
L47W.lean:53	theorem W2	theorem W2 {u : ℕ} {M : TrioSeq} {X : Set TrioSeq} (h : ∃ m : ℕ, m < u ∧ domT M m ∧ ∀ z ∈ W m, based z → graft M z ∈ X) : M.dropLast ∈ X	**(W2) 節 3 ならば `M.dropLast ∈ X`**（`W3` の中で使っている形を単独で）。
L47W.lean:61	theorem W_elim	theorem W_elim {u : ℕ} {M : TrioSeq} (hM : M ∈ W u) : Aop W u (W u) M	**`W` の展開（除去の向き）**。`A1_intro` の逆。
L47W.lean:70	theorem wsnoc_clause2	theorem wsnoc_clause2 {u : ℕ} {C : TrioSeq} {p : ℕ × ℕ × ℕ} (hCne : C ≠ []) (hpar : hasParent (C ++ [p]) (srow (C ++ [p]) C.length) C.length) (h : ∀ n : ℕ, 1 ≤ n → (C ++ [p])⟦n⟧ ∈ W u) : C ++ [p] ∈ W u	**★ `WSnoc` は「節 2 一本」に絞れる**（課題 L47 の (2) の答え）。 `domT M m` の第 2 連言は `¬ hasParent M (srow M (|M|-1)) (|M|-1)` で、 `WSnoc` の仮定はまさにその否定（`|C ++ [p]| - 1 = |C|`）。だから節 3 は使えない。 `C ≠ []` より `2 ≤ |C ++ [p]|` なので節 1 も使えない。
L47W.lean:77	theorem wsnoc_clause2_iff	theorem wsnoc_clause2_iff {u : ℕ} {C : TrioSeq} {p : ℕ × ℕ × ℕ} (hCne : C ≠ []) (hpar : hasParent (C ++ [p]) (srow (C ++ [p]) C.length) C.length) : C ++ [p] ∈ W u ↔ ∀ n : ℕ, 1 ≤ n → (C ++ [p])⟦n⟧ ∈ W u	逆に、`C ++ [p] ∈ W u` なら**必ず**節 2 が成り立つ（節 1 と節 3 が塞がるので）。 ⟹ **`WSnoc` は節 2 と同値**。
L47W.lean:97	theorem shTower_zeroRow2	theorem shTower_zeroRow2 {Q : TrioSeq} (hz : ∀ p ∈ Q, p.2.2 = 0) (e n : ℕ) : ∀ p ∈ shTower Q e n, p.2.2 = 0	`shiftr01` は行 2 を動かさないので、塔も行 2 ≡ 0 のまま。
L47W.lean:110	theorem shTower_prefix	theorem shTower_prefix (Q : TrioSeq) (e : ℕ) : ∀ n, 1 ≤ n → ∃ R, shTower Q e n = Q ++ R	`n ≥ 1` の塔は `Q` を接頭辞に持つ（`k = 0` の写しは持ち上げ 0）。
L47W.lean:123	theorem lev_zero_append	theorem lev_zero_append {A R : TrioSeq} (hne : A ≠ []) : lev (A ++ R) 0 = lev A 0	
L47W.lean:129	theorem lev_shTower	theorem lev_shTower {Q : TrioSeq} (hne : Q ≠ []) (e : ℕ) {n : ℕ} (hn : 1 ≤ n) : lev (shTower Q e n) 0 = lev Q 0	`n ≥ 1` の塔の根のレベルは `Q` の根のレベル。
L47W.lean:136	theorem shiftTowerClosed_of_zeroRow2	theorem shiftTowerClosed_of_zeroRow2 {u e n : ℕ} {Q : TrioSeq} (hQ : Q ∈ W u) (hz : ∀ p ∈ Q, p.2.2 = 0) : shTower Q e n ∈ W u	**★ (a) `(TOW)` は行 2 ≡ 0 の `Q` では定理**（課題 L48）。 **側条件（根が最浅）を 1 度も使わない。**
L47W.lean:155	theorem shiftTowerClosed_iff_wself	theorem shiftTowerClosed_iff_wself : ShiftTowerClosed ↔ ∀ (e n : ℕ) (Q : TrioSeq), Q ∈ Wself → (∀ p ∈ Q, entry Q 0 0 ≤ p.1) → shTower Q e n ∈ Wself	**★ (b) 一般の `(TOW)` は段の添字 `u` の要らない文に還元できる**（課題 L48）。 `Q ∈ W u` から `lev Q 0 ≤ u` が出て、`n ≥ 1` なら結論側の `lev 0` も同じなので `u` が消える。
L47W.lean:194	theorem shiftTowerClosed_e_zero	theorem shiftTowerClosed_e_zero {u n : ℕ} {Q : TrioSeq} (hQ : Q ∈ W u) (hQr : ∀ p ∈ Q, entry Q 0 0 ≤ p.1) : shTower Q 0 n ∈ W u	**★ (c) `(TOW)` の `e = 0` は既に定理**（`Wset.W_flatMap_copies`、課題 L48）。 `shTower Q 0 n = (range n).flatMap (fun _ => Q)` なので、持ち上げの無い塔は `W_add`（`rsum`）だけで積める。**`rsum` が通るのは写しが上昇しないから**である。 ⟹ **`(TOW)` の難しさは丸ごと `e ≥ 1`（上昇）にある。**
L47W.lean:214	theorem exists_stage_of_ST_TS	theorem exists_stage_of_ST_TS (h : ∀ v : ℕ, diagSeqT 0 v ∈ Wself) {M : TrioSeq} (hM : ST_TS M) : ∃ u, M ∈ W u	**★ 対角が `Wself` なら、すべての標準形にある段が付く**（課題 L50）。
L47W.lean:226	theorem mem_Wself_of_diag	theorem mem_Wself_of_diag (h : ∀ v : ℕ, diagSeqT 0 v ∈ Wself) {M : TrioSeq} (hM : ST_TS M) (hne : M ≠ []) : M ∈ Wself	**★★ `diagSeqT 0 v ∈ Wself`（∀v）⟹ すべての標準形が `Wself`**（課題 L50）。 ⟹ **`diagSeqT 0 v ∈ Wself` は 3 行 (z<2) の停止性と同値**である （逆向きは `ST_TS.diag` から自明）。**最小形ではあるが、近道ではない。**
L51Lift.lean:46	theorem liftTower_succ	theorem liftTower_succ (Q : TrioSeq) (e n : ℕ) : liftTower Q e (n + 1) = liftTower Q e n ++ shiftr01 (e * n) n Q	
